MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
1308106,狂情错爱,不忠,莱娜·恩卓/厄兰·约瑟夫森/克里斯特·亨利卡森,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2511286979.jpg,丽芙·乌曼,7.8,198.0,剧情/爱情,tt0157122,瑞典语 / 法语,152.0,,瑞典 / 意大利 / 德国 / 芬兰 / 挪威,2000-05-13,7uq6u6Ifa,大卫和玛丽安的丈夫麦克斯是好友。大卫和玛丽安在坠入这爱情前曾经反复讨论会产生什么样的后果，但这种讨论时无济于事的，他们终于成为了情人，并无法控制地厮守在一起。在玛丽安离婚以及离婚后的一段时间里，她发现自己掉进了炼狱中，她要和麦克斯争夺对女儿的抚养权，要忍受大卫强烈的妒意，最终还要承受麦克斯自杀给自己带来的罪恶感。终于，这一切压垮了玛丽安和大卫，爱情变成了烟火，烟散了，火灭了。在爱情还未长大时，他们就结束了。最后，玛丽安带着深深的悔意和绝望自杀了。,瑞典/英格玛·伯格曼/2000/LivUllmann/IngmarBergman/意大利/瑞典电影/Ingmar_Bergman,2000.0,莱娜·恩卓:1009453|厄兰·约瑟夫森:1019223|克里斯特·亨利卡森:1041215,丽芙·乌曼:1036619
1295220,血与黑蕾丝,血腥与黑丝绒,卡梅隆·米切尔/伊娃·巴尔托克/托马斯·赖纳,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417212056.jpg,马里奥·巴瓦,7.1,568.0,悬疑/惊悚/恐怖,tt0058567,意大利语,88.0,,意大利 / 法国 / 摩纳哥,1964-03-14,j7ea62Vfa,意大利罗马，风雨交加，狂风大作。性感迷人的女模特伊莎贝拉（Francesca Ungaro 弗兰西丝卡•盎格鲁 饰）的房间内突然闯进一个头戴面具、手持匕首的黑衣人。性感伊人的被残忍杀害，其哀号求救声淹没在电闪雷鸣之中。,意大利/恐怖/惊悚/意大利电影/1960s/悬疑/MarioBava/GIALLO,1964.0,卡梅隆·米切尔:1041239|伊娃·巴尔托克:1018221|托马斯·赖纳:1140206,马里奥·巴瓦:1025342
26928303,海边的生与死,,满岛光/永山绚斗/津嘉山正种/井之胁海/川濑阳太,,越川道夫,5.6,1785.0,剧情,tt6741160,日语,155.0,http://www.umibenoseitoshi.net,日本,2017-06-17,3VvMQuira,1944年，二战末期，户枝是奄美群岛中一所国民学校的教师。岛上有海军特攻艇的驻守，而朔则是最近新调来的中尉。几次见面后，中尉深深被户枝所吸引，与此同时，用心学唱岛歌的中尉也让户枝有所沉醉。几番往来后，互有好感的二人终于坠入了爱河。然而，对中尉深深的爱却让户枝备受折磨，永无休止的战事使她的爱人随时处于被召唤出征的状态…… 本片根据小说家岛尾敏雄和其妻子岛尾美保执笔的《岛的尽头》与《海边的生与死》改编。,日本/满岛光/日本电影/2017/満島ひかり/永山绚斗/日影/爱情,2017.0,满岛光:1037118|永山绚斗:1275308|津嘉山正种:1156488|井之胁海:1312156|川濑阳太:1333338,越川道夫:1368087
27065245,侏罗纪游戏,,布鲁斯·戴维斯,,,3.4,118.0,科幻/惊悚,tt6710826,英语,86.0,,美国,2018-05-21,yra6Iva6e,在不遠的將來，每年十位世上最致命的死刑犯，將會在「侏羅 紀遊戲」競爭以獲得自由。在這場電視實境秀中，參賽者必須對抗兇猛的恐龍和毫不留情的對手，最後的倖存者將獲得前所未有的自由、名望和財富！,科幻/恐龙/2018/电影/英国/美国电影/烂片/动作,2018.0,Perrey Reeves:|Ryan Merriman:|Cate Jones:|Katie Burgess:|Rett Terrell:|Kaye Brownlee-France:|布鲁斯·戴维斯:1233585,
1855250,农民宇航员,,比利·鲍伯·松顿/麦克斯·泰瑞奥/维吉妮娅·马德森,,麦克·鲍力施,7.6,2280.0,剧情/冒险,tt0469263,英语 / 西班牙语,104.0,,美国,2007-02-23,3jFZviV3b,曾经在美国空军服役、获得航天工程学学位的查尔斯•法默（比利•鲍伯•松顿 Billy Bob Thornton 饰）本来有希望成为美国宇航员，但当年突发变故令他没能实现儿时就立下的航天梦想。退役后的法默闭门建造自己的火箭，要全凭一己之力飞向太空。穿着宇航服出门的法默早已是镇上的名人，但没人相信他能够成功，同时银行方面因他无力偿还贷款，频繁的以罚没他的房产与土地相威胁。法默造火箭引起了FBI的注意并被禁止继续建造，法默则联系了媒体为自己造势，希望突破政府的阻拦。法默的计划始终得到妻子以及一子两女、老岳父的支持，一家人和几个好友给予了他各方面的帮助，终于，法默不顾政府威胁，摁下了火箭发射的按钮……,励志/美国/梦想/美国电影/剧情/亲情/2007/电影,2006.0,比利·鲍伯·松顿:1025200|麦克斯·泰瑞奥:1027235|维吉妮娅·马德森:1049512,麦克·鲍力施:1040861
6123978,庸才,不道德的秘密(台),染谷将太/二阶堂富美/渡边哲/吹越满/神乐坂惠/光石研/渡边真起子/黑泽明日香/绪方义博/村上淳/洼冢洋介/吉高由里子/西岛隆弘/铃木杏,,园子温,7.7,16006.0,剧情,tt1900893,日语,129.0,http://himizu.gaga.ne.jp,日本,2012-01-14,7QQI3VZJf,前所未有的东日本大地震以及随之引发的海啸、核泄漏摧毁了无数人的生活，这其中包括15岁的中学生住田祐一（染谷将太 饰）。灾难过后，他与母亲（渡边真起子 饰）以及夜野（渡边哲 饰）、田村（吹越满 饰）等灾民住在自家的租船场，间或忍受滥赌的父亲（光石研 饰）和讨债的黑社会金子（点点 饰）的骚扰。同班同学中，茶泽景子（二阶堂富美 饰）是唯一欣赏住田的人，她记录住田每一句精彩的语录，自顾自闯入对方的生活。他们心甘情愿做一名毫无成就的普通人，却无法避免残酷的生活对他们无情碾压。在一个血腥的夜晚，住田犯下不可饶恕的罪行，由此展开了自毁的人生……,日本/人性/青春/犯罪/剧情/2012/漫画改编/2011,2011.0,染谷将太:1315737|二阶堂富美:1315736|渡边哲:1321530|吹越满:1008302|神乐坂惠:1314353|光石研:1029037|渡边真起子:1051943|黑泽明日香:1037865|绪方义博:1316641|村上淳:1023769|洼冢洋介:1040986|吉高由里子:1010036|西岛隆弘:1028633|铃木杏:1045413,园子温:1274406
26876595,那年夏天你去了哪里,樱劫,宋佳/林家栋/颜卓灵/胡歌,,周隼,4.7,16268.0,悬疑,tt6464252,汉语普通话,89.0,,中国大陆 / 中国香港,2016-12-30,bMIBQQAYf,袁宁静（宋佳 饰）是一名心理医生，她曾有一个妹妹名叫袁宁樱（颜卓灵 饰），不幸的是，袁宁樱遭到了绑匪的绑架，下落不明，这巨大的打击让袁家崩溃了。一晃眼十二年过去，某日，已经长大成人的袁宁樱毫发无损的回到了袁家，在开心和庆幸之余，袁宁静隐隐的感到其中有些不对劲的地方。,悬疑/犯罪/绑架/惊悚/亲情/2016/救赎/真实事件改编,2016.0,宋佳:1042341|林家栋:1050329|颜卓灵:1318260|胡歌:1274477,周隼:1332644
6870692,猛鬼爱情故事,异度幻觉,谢婷婷/周秀娜/罗仲谦/鲍起静/梁家仁/梁进龙/杨梓瑶/邓丽欣,,王晶/叶念琛,5.8,3387.0,剧情/爱情/惊悚/恐怖,tt2096480,粤语,96.0,,中国香港,2011-10-27,vijrybEZf,淑玲（谢婷婷 饰）是一名中学代课老师，负责充满了叛逆学生的中四E班。自从接手这个班后，淑玲的身边渐渐开始发生一些怪事，这令淑玲感到十分的不安。她向教务处主任求助，主任却告诉了淑玲一个令她震惊的消息——在这个学校里，根本就没有中四E班。之后，淑玲接到了母亲的电话，并得知她此刻正和班上的几个学生在一起。当淑玲赶到现场时，她眼前的学生们全都变成了索命厉鬼。,恐怖/香港/叶念琛/香港电影/王晶/惊悚/2011/周秀娜,2011.0,谢婷婷:1275008|周秀娜:1313563|罗仲谦:1313369|鲍起静:1274229|梁家仁:1008125|梁进龙:1315182|杨梓瑶:1315549|邓丽欣:1028496,王晶:1274331|叶念琛:1274344
26578107,我是大熊猫之熊猫大侠,我是大熊猫2之熊猫大侠,张艾/杨侃/姜业婷/龚菲/夏莹/杨倪/王寅,,吴佳/汤继业,2.5,314.0,动画/冒险,tt5568650,汉语普通话,81.0,,中国大陆,2015-08-15,viNAQ2NIf,熊猫一族，已在地球上生活了800万年，被世人称为“活化石”。传说，熊猫的祖先——熊猫大侠一身本领，锄强扶弱，为熊猫一族赢得了崇高地位，带领族人隐居于世外竹林，更在去世前耗尽心血布下无人能破解的八卦熊猫阵抵御外敌。,烂片/抄袭/无耻/烂到令人发指/负分/国产动画烂片/下流/垃圾,2015.0,张艾:1350809|杨侃:1350808|姜业婷:1350807|龚菲:1350806|夏莹:1350805|杨倪:1350804|王寅:1350803,吴佳:1350810|汤继业:1319178
1788094,轮回,,优香/香里奈/椎名桔平/杉本哲太/小栗旬/黑泽清,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p805807442.jpg,清水崇,6.7,7484.0,悬疑/恐怖,tt0456630,日语,96.0,http://www.j-horror.com/rinne/index.html,日本,2005-10-27,Z3V3bqUJf,1970年，日本群马县某饭店发生疯狂杀人事件，某大学医学教授大森范久（治田敦 饰）狂性大发，杀害了包括年幼女儿在内的11人。在此之后，大森也自杀身亡，事件起因至今不明。,恐怖/日本/清水崇/日本电影/恐怖片/惊悚/轮回/小栗旬,2005.0,优香:1012314|香里奈:1033622|椎名桔平:1009777|杉本哲太:1010294|小栗旬:1014229|黑泽清:1010731,清水崇:1022999
4935209,龙虎斗,黑社会龙虎斗（港） / 里克兄弟,,,,6.7,46.0,剧情/犯罪/黑色电影,tt0050213,英语,92.0,,美国,,M2r6eyN2b,一位黑帮的会计师一天突然被帮会组织要求找出他兄弟的下落，他该何去何从。。。,美国/黑色电影/黑色/黑白/美国电影/菲尔·卡尔森/美國/Film-Noir,1957.0,,
1868574,峨眉飞盗,,夏宗佑/马树超/裴煜/张志强/罗允聪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2237990130.jpg,张西河,6.7,181.0,悬疑/犯罪,tt0333394,汉语普通话,83.0,,中国大陆,,Ruq6Q2jba,一个月黑风高的秋夜，峨眉山文物管理所珍藏的一批文物突然被盗。其中我国原始社会的“绿松石耳坠”和“玉石皮璜”均为稀世珍宝。嘉山市公安局刑警大队长鲁培民和侦察员赵海、徐汶根据罪犯留在现场的痕迹，迅速查明并抓获了深夜潜入文管所的盗窃犯小三娃。小三娃惊恐万状，供出了他是受窝赃犯邬家贵的指使作案。然而，邬家贵却突然死去。他窝藏的所有文物中独独少了“绿松石耳坠”和“玉石皮璜”，破案的线索中断了。这天晚上，一个满脸胡子的黑大汉住进了下河村有名的坏女人“两吨半”家。他的到来引起了渔民阮大爷和霞妹的警惕。公安局立即派侦察员老雷扮成“阉鸡匠”跟踪黑大汉……,中国电影/动作/警匪/国产老片/中国/1985/大陆/动作片,1985.0,夏宗佑:|马树超:|裴煜:|张志强:|罗允聪:,张西河:
1297273,爱你情深,狂野的爱 / 疯狂的爱,克里斯·奥唐纳/德鲁·巴里摩尔/马修·里沃德/琼·艾伦,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2515088218.jpg,安东尼亚 伯德 (Antonia Bird),6.8,65.0,剧情/爱情,tt0113729,英语,93.0,,美国,1995-05-26,FJB272baa,刚升入大学的西雅图青年马特责任感很重，也许是这个原因使他到今天才有初恋。美丽而又叛逆的凯西正相反，她的热情把马特迅速融化，两人的热恋温度直线上升。但凯西的胆大妄为造成了一次严重的意外事故。她自杀不成，被送进精神病院。马特为了心爱的姑娘，不顾一切地将凯西从医院里“偷”出来，逃到谁也不认识他们的地方去。但是，在途中，马特逐渐意识到一个他不愿承认的事实：凯西确实有病，而且单靠他自己是无法治愈她的。马特决定把凯西送回她父母身边……,美国电影/青春/美国/爱情/DrewBarrymore/成长/心理/美國,1995.0,克里斯·奥唐纳:1009272|德鲁·巴里摩尔:1054525|马修·里沃德:1004615|Robert Nadir:1134446|琼·艾伦:1025215,安东尼亚 伯德 (Antonia Bird):
1584750,神奇四侠2,神奇四侠2-银影侠现身 / 惊奇4超人：银色冲浪手现身 / 神奇4侠：银魔现身,艾恩·格拉法德/杰西卡·阿尔芭/克里斯·埃文斯/迈克尔·切克利斯/劳伦斯·菲什伯恩/道格·琼斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2171178735.jpg,蒂姆·斯托瑞,6.4,72648.0,动作/科幻/奇幻/冒险,tt0486576,英语 / 日语 / 汉语普通话 / 阿拉伯语,92.0,,美国 / 德国 / 英国 / 加拿大,2007-06-15,BQuEfUfEf,在第一集解决了“毁灭钢眼博士”后，“神奇四侠”已经逐渐适应了新的身份，队员们的生活亦过得有滋有味 。里德（尤安·格瑞福德 Ioan Gruffudd 饰）和苏珊（杰西卡·阿尔芭 Jessica Alba 饰）终于步入教堂，然而，正当婚礼进行到一半时，突然狂风大作，一道银 色闪电在天空闪过。,科幻/美国/漫画改编/动作/神奇四侠2/美国电影/2007/电影,2007.0,艾恩·格拉法德:1027206|杰西卡·阿尔芭:1004861|克里斯·埃文斯:1017885|迈克尔·切克利斯:1049631|劳伦斯·菲什伯恩:1022596|道格·琼斯:1019031,蒂姆·斯托瑞:1032396
1292966,情挑野玫瑰,禁忌情缘 / 越界激情,尼古拉斯·凯奇/祖德·莱茵霍尔德/玛丽莎·托梅/乔·潘托里亚诺,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2488832797.jpg,萨姆·皮尔斯伯里,6.0,365.0,剧情/爱情/惊悚,tt0101004,英语,100.0,,美国,1991-05-09,yFBu6AIRe,珊朵力（艾丽卡·安德森 Erika Anderson 饰）爱上了年轻奔放的诗人泰利（祖德·莱茵霍尔德 Judge Reinhold 饰），两人最终修成正果携手步入了婚姻的殿堂。然而好景不长，泰利的父亲去世了，家中未尽的产业交给了泰利来打理，为了完成父亲的愿望，泰利放弃了写诗，投入到了无尽的商业活动之中，随着时间的流逝，他分给珊朵力的时间和精力越来越少，两人渐渐形同陌路。,情色/尼古拉斯·凯奇/美国/NicolasCage/爱情/美国电影/1991/剧情,1991.0,尼古拉斯·凯奇:1054455|祖德·莱茵霍尔德:1019067|玛丽莎·托梅:1047974|Erika Anderson:|乔·潘托里亚诺:1049557,萨姆·皮尔斯伯里:1294533
1418076,天堂回信,,石晨/李丁/肖雄,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1090024531.jpg,王君正,9.1,15737.0,剧情/儿童,tt0334505,汉语普通话,88.0,,中国大陆,1992-02-01,F3zz7IJfa,1990年代，北京。晨晨（石晨 饰）的爸妈在国外工作，他平日与爷爷（李丁 饰）一起生活。爷爷干了一辈子邮政工作，退休后与孙儿相依为命。一天，祖孙俩把一封已故去的收信人的信件系在风筝上放飞天空，爷爷告诉晨晨：他在天堂会收到的。不久，妈妈（肖雄 饰）从国外回来了，她看不惯公公对晨晨的放任，每天给晨晨布置了英语、钢琴等课程，原有的平静不见了，爷爷搬回了自己的旧居。晨晨日夜思念爷爷，他恨透了什么英语钢琴，整天哭闹不休，妈妈见此若有所思。爷爷的生日到了，晨晨与好伙伴琳琳送来生日贺卡祝福，爷爷带他们外出放风筝，劳累一天后，在孩子们的欢笑声中，爷爷竟然永远“睡”去了......,亲情/童年/中国电影/大陆/经典/中国/眼泪止不住/天堂回信,1992.0,石晨:1324176|李丁:1274854|肖雄:1052617,王君正:1305125
1301889,惊爆十三天,惊爆13天 / 惊天13日,凯文·科斯特纳/布鲁斯·格林伍德/斯蒂芬尼·罗曼诺夫/卡特琳·瓦克斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1548103425.jpg,罗杰·唐纳森,7.9,3642.0,剧情/惊悚/历史,tt0146309,英语 / 俄语,145.0,,美国,2000-12-16,FfiNeU3Ff,1962年10月14日，一则由飞临古巴上空U-2侦察机所拍摄照片中透露的情报信息，引发了一场当时世界两大超级大国美国与苏联之间的空前危机。美国情报官员在这组情报资料中发现，苏联正在距离佛罗里达不到150公里的古巴首都哈瓦那西南的圣克利斯托瓦尔修建基地，部署中短程导弹和运 载核武器的伊尔-28重型轰炸机，这些导弹足以摧毁全美各大城市并且造成重大伤亡。全美上下陷入极度恐慌之中，也将整个世界推向了核灾难的边缘。总统约翰·肯尼迪（布鲁斯·格林伍德 Bruce Greenwood 饰）和其弟罗伯特·肯尼迪（斯蒂文·卡普Steven Culp 饰）沉着应对这场一触即发的核战危机，影片透过白宫高级特别助理肯尼斯·奥唐纳（凯文·科斯特纳 Kevin Costner 饰）之眼，再现了危机重重的惊天十三日。,政治/美国/冷战/历史/战争/美国电影/剧情/2000,2000.0,凯文·科斯特纳:1016671|布鲁斯·格林伍德:1025206|斯蒂芬尼·罗曼诺夫:1145491|Shawn Driscoll:|卡特琳·瓦克斯:1032076,罗杰·唐纳森:1040805
1949648,欲望号列车,,关宝慧/黎耀祥/夏萍/姚乐怡/马德钟/许绍雄/骆达华/林敬刚,https://img3.doubanio.com/view/subject/l/public/s1958625.jpg,李玉珍,5.7,77.0,剧情/惊悚,tt0370085,粤语,0.0,,中国香港,2000-03-16,y7mjVn7Yf,沈志强是中年装修公司老板，在大陆有妻名云，因想朝夕相见故申请她来港定居。可是他又怕云被人抢走，把她强留家中。云叫契妹红到家中陪伴，后来强准许红带云上街。红带云悉心装扮，偶遇朗，朗被吸引。回家后强见云装束忽然狂性大发，自此对云时粗暴时温柔。云经不起红游说到酒吧散心，再遇朗，逐渐与他搭上。云终不能忍受强的暴虐，决定与他分开，在混乱中把他杀死，带强的钱逃跑。原来红与朗是情侣，揶揄强的财富，使云陷于万劫不复之地。,香港电影/香港的电影/香港/姚乐怡/关宝慧/马德钟/犯罪/爱情,2000.0,关宝慧:1316564|黎耀祥:|夏萍:|姚乐怡:1313362|马德钟:1218349|许绍雄:1274449|骆达华:|林敬刚:1315070,李玉珍:
26961216,灵魂摆渡2番外篇：不速之客,,于毅/刘智扬/肖茵/杨志刚/张雨薇/冯玉香,,巨兴茂,6.9,1200.0,剧情/悬疑/惊悚/恐怖,,汉语普通话,40.0,,中国大陆,2015-12-12,3NAIvqUJf,烧脑治愈网剧《灵魂摆渡2》在热播七周之后，日前迎来了大结局，收官之际以9亿播放量领跑网剧排行榜。而最后一集番外戛然而止，留下的重重悬念更让粉丝们撕心裂肺地呼喊“第三季快点来”！,悬疑/网络剧/惊悚/奇幻/恐怖/中国/网剧/灵魂摆渡,2015.0,于毅:1317344|刘智扬:1333723|肖茵:1336603|杨志刚:1274813|张雨薇:|冯玉香:,巨兴茂:1317055
5258014,后事,尸档案(港) / 尸体会说话(台),阿尔佛莱德·卡斯特罗/安东尼娅·泽格斯/杰米·瓦德尔/安帕罗·诺格拉/马斯洛·阿兰瑟/马尔西亚·塔格莱,,帕布罗·拉雷恩,6.9,167.0,剧情,tt1714886,西班牙语,98.0,,智利 / 德国 / 墨西哥,2010-09-05,iFZZRIRYf,55岁的马里奥在一间停尸房里工作，他有时也会写一点验尸报告。1973年中期，智利发生了一场大规模的政变。这段时间里，他疯狂地迷恋上了自己的女邻居南希。南希是一家夜总会的舞女。,智利/2010/智利电影/墨西哥/德国/剧情/PabloLarraín/第67届威尼斯电影节,2010.0,阿尔佛莱德·卡斯特罗:1327141|安东尼娅·泽格斯:1327142|杰米·瓦德尔:1157662|安帕罗·诺格拉:1368226|马斯洛·阿兰瑟:1371900|马尔西亚·塔格莱:1354335|Santiago Graffigna:|Ernesto Malbran:1351029|Aldo Parodi:1370567,帕布罗·拉雷恩:1322530
1419975,第77届奥斯卡颁奖典礼,2005第77届奥斯卡金像奖颁奖典礼 / 第77届美国电影学院奖,克里斯·洛克,https://img1.doubanio.com/view/subject/l/public/s1994307.jpg,路易斯·J·霍维茨,7.3,176.0,音乐,tt0429487,英语,194.0,http://www.oscars.org,美国,2005-02-27,raaURAAea,,美国/颁奖典礼/2005/奥斯卡/颁奖礼/综艺/Awards/ABC,2005.0,克里斯·洛克:1004578,路易斯·J·霍维茨:1286947|Roger Goodman:
1308268,凌晨晚餐,,郑则仕/朱宝意/关朝聪/黄柏文/午马/徐淑媛,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559788811.jpg,王钟,6.5,849.0,剧情/恐怖,tt0093421,粤语,86.0,,中国香港,1987-04-30,6YfqaMmVf,接连出现的凶杀案让警方陷入了焦头烂额之中，他们一边要寻找案件的真凶，一边要提防着媒体报道这些看上去十分诡异的案件。寥直彪（郑则仕 饰）是一名记者，对案件十分好奇，无意之中遇见了目击证人林安芝（朱宝意 饰），林安芝的口供证实了寥直彪对案件的种种猜测，他怀疑，背后的真凶很有可能是凶残的吸血鬼。,恐怖/香港/香港电影/郑则仕/惊悚/1987/朱宝意/午马,1987.0,郑则仕:1019278|朱宝意:1042434|关朝聪:1335189|黄柏文:1322042|午马:1054282|徐淑媛:1339940,王钟:1003807
25917221,卡门线,,奥利维娅·科尔曼/邵恩·杜里/吉尔·科雷林/悉德妮·怀特,,奥斯卡·夏普,7.6,68.0,剧情,tt2488744,,24.0,,英国,,iFJ3ba6ea,Synopsis: A mother contracts an unusual illness that causes her to rise very gradually into the air.,短片/英国/OscarSharp/First青年影展/感动/2014/温暖/剧情,2014.0,奥利维娅·科尔曼:1004900|邵恩·杜里:1318712|Chelsea Corfield:|David Cann:1333294|Julia Watson:1165460|Sarah McVicar:|吉尔·科雷林:1045388|Matthew Earley:|悉德妮·怀特:1193899,奥斯卡·夏普:1402608
3771562,普罗米修斯,异形前传 / 异形前传：普罗米修斯,劳米·拉佩斯/迈克尔·法斯宾德/查理兹·塞隆/伊德里斯·艾尔巴/盖·皮尔斯/罗根·马歇尔-格林/西恩·哈里斯/拉菲·斯波/埃蒙·埃利奥特/本尼迪克特·王/凯特·迪基/帕特里克·威尔森/露西·哈钦森,,雷德利·斯科特,7.4,243568.0,科幻/惊悚/冒险,tt1446714,英语 / 苏格兰盖尔语,124.0,,美国 / 英国,2012-09-02,EBmVRQQua,21世纪末，人类的科技水平已高度发达，克隆人技术和宇宙航行早已实现，不再是梦想。与此同时，许多科学家仍孜孜不倦追索着人类起源的秘密与真相。通过对许多古老文明的考察与对比，科学家伊丽莎白·肖（Noomi Rapace 饰）和查理·赫洛维（Logan Marshall-Green 饰）发现，人类可能是来自一个遥远星系的外星人创造的。在Weyland公司资助下，他们乘坐维克丝（查理兹·塞隆 Charlize Theron 饰）所掌管的宇宙飞船普罗米修斯号前往那颗未知的星球。,科幻/异形/美国/惊悚/2012/恐怖/前传/悬疑,2012.0,劳米·拉佩斯:1013796|迈克尔·法斯宾德:1000010|查理兹·塞隆:1018991|伊德里斯·艾尔巴:1049501|盖·皮尔斯:1035672|罗根·马歇尔-格林:1179434|西恩·哈里斯:1286119|拉菲·斯波:1032169|埃蒙·埃利奥特:1258410|本尼迪克特·王:1301179|凯特·迪基:1282399|帕特里克·威尔森:1006919|露西·哈钦森:1338499,雷德利·斯科特:1054416
1443643,茶杯里的风暴,爱潮,费雯·丽/雷克斯·哈里森/西塞尔·帕克/萨拉·奥尔古德/厄休拉·杰尼斯/阿瑟·万特纳,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2164867850.jpg,伊安·达林坡/维克多·萨维勒,6.3,64.0,喜剧/爱情,tt0029611,英语 / 法语,87.0,,英国,1937-05-26,qqaqyFnjb,波顿来到西海岸贝旗市为新议长做宣传，正好遇到警察抓走市民赫佳丽女士的小狗，市民们为此很生气。赫佳丽靠卖冰激淋为生，拿不出5英镑为小狗办证，他到市政厅求议长减免养狗税被拒绝后，又到议长家中为小狗求情，被议长无情的赶出家门，这一幕正好被波顿目睹，波顿将议长的冷漠、霸道公诸于众，引起市民的不满，大闹议长就职仪式。议长控告波顿诽谤，法庭开庭审理，波顿为自己辩护，市民们纷纷支持波顿，议长的女儿维多利亚劝父亲放弃诉讼，议长终于明白了人民的力量是无穷的，也意识到了自己所犯的错误，他在法庭诚挚的向市民们道歉，市民为之欢呼…,英国电影/VivienLeigh/费雯·丽/英国/喜剧/费雯丽/1937/电影,1937.0,费雯·丽:1010506|雷克斯·哈里森:1032073|西塞尔·帕克:1133809|萨拉·奥尔古德:1041625|厄休拉·杰尼斯:1106855|阿瑟·万特纳:1161281,伊安·达林坡:1051815|维克多·萨维勒:1028654
1863057,千娇百媚,,林黛/陈厚/麦基,,陶秦,6.8,244.0,歌舞,tt0205336,汉语普通话,113.0,,中国香港,1961-02-25,aEnzFZn7e,被誉为香港电影史上出色爱情歌舞片，阴差阳错的布局加上载歌载舞，令人赏心悦目。林黛饰演一随歌舞团远赴日本的年轻歌舞艺员，人在异乡，排遣寂寞，在征友广告中认识一年青男子，虽素未谋面，但书信早已互生情愫。谁知对方正是舞蹈团团主！此角由当年首席喜剧小生陈厚扮演，欢喜冤家与扑朔迷离的爱情故事，是《网上情缘》的怀旧版，林黛更凭此赢得第八届亚洲电影展最佳女主角。而本片布景及摄影非常华丽，首用伊斯曼七彩阔银幕，水平直逼当年好莱坞歌舞片大制作，同年，另获同届亚洲影展最佳美术指导、最佳音乐、最佳剪辑及最佳录音等五项大奖；令此片在第一届金马奖获得最佳导演及最佳音乐两项大奖项，电影歌曲悦耳，由姚敏作曲，静婷主唱，风行半个世纪。,邵氏/香港/林黛/歌舞/香港电影/陶秦/爱情/陈厚,1961.0,林黛:|陈厚:|麦基:,陶秦:
3195100,最伟大的,温柔的爱,凯瑞·穆里根/苏珊·萨兰登/约翰尼·西蒙斯/皮尔斯·布鲁斯南/亚伦·泰勒-约翰逊,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p514443867.jpg,莎娜·费斯特,7.5,2330.0,剧情/爱情,tt1226232,英语,99.0,,美国,2009-01-17,37eMIfMmb,爱子班尼特（亚伦·泰勒-约翰逊 Aaron Taylor-Johnson 饰）的意外身亡让身为父母的艾伦（皮尔斯·布鲁斯南 Pierce Brosnan 饰）和格蕾丝（苏珊·萨兰登 Susan Sarandon 饰）痛不欲生，两人之间的关系也降到了冰点。在绝望的情绪弥漫了数月之久后，一个名叫罗斯（凯瑞·穆丽根 Carey Mulligan 饰）的女孩的出现打破了压抑的平静。,美国/CareyMulligan/家庭/美国电影/爱情/剧情/2009/PierceBrosnan,2009.0,凯瑞·穆里根:1025144|苏珊·萨兰登:1054392|约翰尼·西蒙斯:1036412|皮尔斯·布鲁斯南:1031219|亚伦·泰勒-约翰逊:1017887,莎娜·费斯特:1050159
20426253,野兽派,,,,,5.5,41.0,剧情/爱情/同性,tt2379082,英语,90.0,,澳大利亚,,RYnrqyzra,"When Mike's English teacher pairs him up for a class assignment on Romeo and Juliet with the new kid William, Mike can't believe his luck. However as the two spend more and more time working together on a monster movie version of the Bard's classic tale, they both soon realize their feelings for one another may be more powerful than either of them is truly ready for.",澳大利亚/青春/LGBT/同性/爱情/同性爱/Gay/电影,2013.0,,
